symbol,trading_date,open,high,low,close,volume
JPM,2020-02-25,131.0,132.23,125.59,126.26,20797200
JPM,2020-02-26,126.93,128.95,126.34,126.64,24825600
JPM,2020-02-27,122.91,125.62,121.3,121.37,23005500
JPM,2020-02-28,117.52,118.49,112.66,116.11,45931400
JPM,2020-03-02,116.63,121.58,114.46,121.52,27355400
JPM,2020-03-03,120.97,122.95,116.24,116.96,32547700
JPM,2020-03-04,118.33,120.19,114.7,119.85,25795900
JPM,2020-03-05,115.67,116.43,112.58,113.97,25025600
JPM,2020-03-06,106.26,110.32,105.02,108.08,38159400
JPM,2020-03-09,96.57,99.23,93.0,93.44,40352000
JPM,2020-03-10,99.0,101.28,94.58,100.7,31102700
JPM,2020-03-11,97.7,100.05,94.55,95.96,38127000
JPM,2020-03-12,89.59,96.96,86.32,88.05,49725200
JPM,2020-03-13,95.99,103.99,92.0,103.91,38543300
JPM,2020-03-16,85.2,93.98,84.55,88.36,38589700
JPM,2020-03-17,90.89,97.44,87.5,93.76,35239800
JPM,2020-03-18,87.67,90.79,80.36,83.89,41525600
JPM,2020-03-19,81.56,88.11,76.91,85.3,32175100
JPM,2020-03-20,86.3,89.46,82.48,83.5,30150800
JPM,2020-03-23,82.68,83.75,78.09,79.03,32536600
JPM,2020-03-24,84.9,90.1,82.9,88.43,34363200
JPM,2020-03-25,89.24,95.15,84.54,91.73,38111700
JPM,2020-03-26,94.08,98.57,93.54,98.12,29826300
JPM,2020-03-27,93.19,94.84,90.55,91.13,30041500
JPM,2020-03-30,90.65,94.09,89.3,93.5,21656900
JPM,2020-03-31,92.05,94.17,89.34,90.03,23379300
JPM,2020-04-01,85.1,86.56,83.25,84.36,28029600
JPM,2020-04-02,83.51,87.91,82.96,87.51,24018000
JPM,2020-04-03,86.0,87.48,82.77,84.05,21199400
JPM,2020-04-06,88.99,90.99,87.7,89.46,26820800
JPM,2020-04-07,94.45,94.5,90.38,90.64,22563800
JPM,2020-04-08,92.1,94.86,90.55,94.3,22903300
JPM,2020-04-09,96.92,104.39,96.89,102.76,42055900
JPM,2020-04-13,103.11,103.11,97.3,98.19,26911900
JPM,2020-04-14,101.02,102.0,93.64,95.5,46151300
JPM,2020-04-15,91.15,92.03,90.13,90.79,30118600
JPM,2020-04-16,90.23,90.57,87.05,87.33,32449600
JPM,2020-04-17,92.0,95.7,90.96,95.18,30191900
JPM,2020-04-20,92.47,94.71,90.46,91.71,23679400
JPM,2020-04-21,88.62,91.38,88.33,89.05,23035000
JPM,2020-04-22,90.69,91.87,89.18,89.34,16662400
JPM,2020-04-23,89.74,91.28,89.26,89.39,16638800
JPM,2020-04-24,90.64,91.1,88.49,90.71,15809200
JPM,2020-04-27,91.94,95.63,91.54,94.62,22870200
JPM,2020-04-28,97.81,98.36,95.03,95.29,20238900
JPM,2020-04-29,99.08,99.45,97.27,97.86,20462600
JPM,2020-04-30,95.6,96.84,94.55,95.76,19127600
JPM,2020-05-01,93.5,93.74,91.84,93.25,18547700
JPM,2020-05-04,92.02,92.67,90.8,92.14,15725900
JPM,2020-05-05,93.65,94.21,91.9,92.0,18064100
JPM,2020-05-06,92.16,92.76,89.93,90.27,20978000
JPM,2020-05-07,91.34,92.91,90.58,91.21,16771900
JPM,2020-05-08,92.8,94.08,92.11,92.7,20487800
JPM,2020-05-11,91.11,91.11,89.33,89.97,31907600
JPM,2020-05-12,90.15,90.79,86.9,87.03,27962900
JPM,2020-05-13,86.38,86.86,83.4,84.03,35451600
JPM,2020-05-14,82.72,88.11,82.4,87.52,35152500
JPM,2020-05-15,86.85,87.28,85.3,85.9,26099000
JPM,2020-05-18,88.69,91.15,87.88,90.45,30504400
JPM,2020-05-19,90.05,91.2,88.59,88.67,19597300
JPM,2020-05-20,90.71,92.39,90.37,91.33,20552400
JPM,2020-05-21,90.27,91.76,89.67,90.17,14621400
JPM,2020-05-22,90.01,90.36,88.72,89.47,13557900
JPM,2020-05-26,92.89,97.5,92.61,95.82,41233900
JPM,2020-05-27,102.07,102.58,98.8,101.37,39402000
JPM,2020-05-28,102.94,102.95,99.4,99.86,24713900
JPM,2020-05-29,98.66,99.18,96.78,97.31,26526400
KOTAKBANK,2020-02-03,329.12,336.16,326.8,335.25,12551470
KOTAKBANK,2020-02-04,336.81,340.56,334.03,339.66,10352085
KOTAKBANK,2020-02-05,340.4,341.49,335.42,337.95,10482560
KOTAKBANK,2020-02-06,338.78,339.58,333.6,334.8,12663090
KOTAKBANK,2020-02-07,335.15,335.59,328.8,330.61,11450755
KOTAKBANK,2020-02-10,332.0,334.92,329.14,333.86,6775620
KOTAKBANK,2020-02-11,336.49,337.16,333.31,335.49,9573830
KOTAKBANK,2020-02-12,336.02,344.0,335.0,342.98,15052685
KOTAKBANK,2020-02-13,342.94,342.94,336.46,337.96,11234600
KOTAKBANK,2020-02-14,339.2,340.6,332.72,336.19,9460785
KOTAKBANK,2020-02-17,337.0,339.84,334.45,338.22,9063825
KOTAKBANK,2020-02-18,336.5,339.96,335.66,338.2,11095195
KOTAKBANK,2020-02-19,348.0,348.0,339.08,340.22,15842670
KOTAKBANK,2020-02-20,339.46,339.85,335.24,337.19,10499515
KOTAKBANK,2020-02-24,334.4,336.75,332.46,335.65,9630665
KOTAKBANK,2020-02-25,335.24,337.94,333.67,335.16,7677775
KOTAKBANK,2020-02-26,334.02,335.54,331.4,333.3,12929475
KOTAKBANK,2020-02-27,333.2,337.78,332.12,336.55,13446760
KOTAKBANK,2020-02-28,330.98,332.02,322.75,324.07,18716560
KOTAKBANK,2020-03-02,326.2,327.46,316.84,319.8,23814235
KOTAKBANK,2020-03-03,320.76,327.27,317.4,325.26,14591930
KOTAKBANK,2020-03-04,326.44,326.62,315.52,321.59,12651105
KOTAKBANK,2020-03-05,323.0,335.3,321.6,330.27,25304810
KOTAKBANK,2020-03-06,321.04,328.8,319.64,326.21,17711215
KOTAKBANK,2020-03-09,319.0,321.99,308.52,315.63,27677505
KOTAKBANK,2020-03-11,315.19,320.98,308.5,317.86,23571010
KOTAKBANK,2020-03-12,301.98,309.29,270.19,293.01,39039565
KOTAKBANK,2020-03-13,280.0,301.0,234.41,294.01,57044450
KOTAKBANK,2020-03-16,283.4,288.95,275.0,276.74,32902600
KOTAKBANK,2020-03-17,278.4,280.59,260.62,264.54,24105575
KOTAKBANK,2020-03-18,265.2,265.8,232.42,234.39,55827210
KOTAKBANK,2020-03-19,219.01,250.72,200.2,242.17,49586245
KOTAKBANK,2020-03-20,243.4,256.72,229.3,252.47,51895950
KOTAKBANK,2020-03-23,227.5,240.89,215.63,219.65,33472025
KOTAKBANK,2020-03-24,230.63,237.0,208.22,230.58,36859170
KOTAKBANK,2020-03-25,228.0,264.8,225.01,258.03,32245300
KOTAKBANK,2020-03-26,260.0,278.0,250.56,274.59,36274745
KOTAKBANK,2020-03-27,287.2,290.0,274.91,279.82,51116430
KOTAKBANK,2020-03-30,269.04,276.0,255.16,258.74,27851625
KOTAKBANK,2020-03-31,265.66,266.0,257.0,259.21,22384305
KOTAKBANK,2020-04-01,258.98,258.98,231.6,236.33,54192310
KOTAKBANK,2020-04-03,236.33,236.6,217.4,228.17,50557355
KOTAKBANK,2020-04-07,244.2,245.81,234.2,239.61,42762850
KOTAKBANK,2020-04-08,236.96,248.51,232.07,237.53,37025435
KOTAKBANK,2020-04-09,243.0,256.24,238.02,254.58,40487010
KOTAKBANK,2020-04-13,250.0,251.43,243.2,250.18,21252680
KOTAKBANK,2020-04-15,253.17,254.19,230.66,234.75,45228380
KOTAKBANK,2020-04-16,232.99,232.99,222.89,226.17,55276025
KOTAKBANK,2020-04-17,237.47,239.59,227.0,237.25,42926975
KOTAKBANK,2020-04-20,244.0,244.9,234.45,235.55,32800900
KOTAKBANK,2020-04-21,230.0,231.0,225.0,226.03,23998980
KOTAKBANK,2020-04-22,225.41,233.35,221.64,230.43,34818460
KOTAKBANK,2020-04-23,234.4,251.0,231.62,249.93,52791235
KOTAKBANK,2020-04-24,243.8,251.6,242.67,247.91,33921175
KOTAKBANK,2020-04-27,250.38,264.98,250.38,260.72,38857060
KOTAKBANK,2020-04-28,262.02,267.3,262.02,265.33,33391940
KOTAKBANK,2020-04-29,265.4,270.4,263.04,265.57,33516145
KOTAKBANK,2020-04-30,268.0,276.0,266.81,271.44,31362610
KOTAKBANK,2020-05-04,259.0,261.18,252.74,255.56,25482195
KOTAKBANK,2020-05-05,259.4,260.58,245.0,247.67,25024205
KOTAKBANK,2020-05-06,246.2,255.48,242.85,249.19,23021370
KOTAKBANK,2020-05-07,246.1,248.0,236.85,239.96,34216360
KOTAKBANK,2020-05-08,244.4,248.59,242.21,243.49,17556020
KOTAKBANK,2020-05-11,248.11,250.46,237.0,237.69,23370405
KOTAKBANK,2020-05-12,235.6,235.6,227.4,231.44,51342750
KOTAKBANK,2020-05-13,243.01,244.0,234.54,237.34,59574620
KOTAKBANK,2020-05-14,235.78,242.8,233.43,234.62,35499850
KOTAKBANK,2020-05-15,235.97,237.98,230.84,235.66,19319900
KOTAKBANK,2020-05-18,235.0,235.2,222.0,222.73,31987080
KOTAKBANK,2020-05-19,230.0,233.98,225.06,226.09,31914605
KOTAKBANK,2020-05-20,226.0,235.6,223.0,232.02,26271940
KOTAKBANK,2020-05-21,233.0,237.91,228.92,230.05,29885640
KOTAKBANK,2020-05-22,228.0,233.44,223.3,232.04,25948740
KOTAKBANK,2020-05-26,232.0,235.0,228.91,230.64,27353985
KOTAKBANK,2020-05-27,232.79,248.6,232.2,243.51,58726830
KOTAKBANK,2020-05-28,244.8,250.98,241.92,245.89,53550015
KOTAKBANK,2020-05-29,243.3,245.96,240.01,244.8,27486760
MSFT,2020-02-03,170.43,174.5,170.4,174.38,30107000
MSFT,2020-02-04,177.14,180.64,176.31,180.12,36433300
MSFT,2020-02-05,184.03,184.2,178.41,179.9,39186300
MSFT,2020-02-06,180.97,183.82,180.06,183.63,27751400
MSFT,2020-02-07,182.85,185.63,182.48,183.89,33529100
MSFT,2020-02-10,183.58,188.84,183.25,188.7,35844300
MSFT,2020-02-11,190.65,190.7,183.5,184.44,53159900
MSFT,2020-02-12,185.58,185.85,181.85,184.71,47062900
MSFT,2020-02-13,183.08,186.23,182.87,183.71,35295800
MSFT,2020-02-14,183.25,185.41,182.65,185.35,23149500
MSFT,2020-02-18,185.61,187.7,185.5,187.23,27792200
MSFT,2020-02-19,188.06,188.18,186.47,187.28,29997500
MSFT,2020-02-20,186.95,187.25,181.1,184.42,36862400
MSFT,2020-02-21,183.17,183.5,177.25,178.59,48572600
MSFT,2020-02-24,167.77,174.55,163.23,170.89,68311100
MSFT,2020-02-25,174.2,174.84,167.65,168.07,68073300
MSFT,2020-02-26,169.71,173.26,168.21,170.17,56206100
MSFT,2020-02-27,163.32,167.03,157.98,158.18,93174900
MSFT,2020-02-28,152.41,163.71,152.0,162.01,97012700
MSFT,2020-03-02,165.31,172.92,162.31,172.79,71030800
MSFT,2020-03-03,173.8,175.0,162.26,164.51,71677000
MSFT,2020-03-04,168.49,170.7,165.62,170.55,49814400
MSFT,2020-03-05,166.05,170.87,165.69,166.27,47817300
MSFT,2020-03-06,162.61,163.11,156.0,161.57,72821100
MSFT,2020-03-09,151.0,157.75,150.0,150.62,70419300
MSFT,2020-03-10,158.16,161.03,152.58,160.92,65354400
MSFT,2020-03-11,157.13,157.7,151.15,153.63,56371600
MSFT,2020-03-12,145.3,153.47,138.58,139.06,93226400
MSFT,2020-03-13,147.5,161.91,140.73,158.83,92727400
MSFT,2020-03-16,140.0,149.35,135.0,135.42,87905900
MSFT,2020-03-17,140.0,147.5,135.0,146.57,81059800
MSFT,2020-03-18,138.0,146.0,135.02,140.4,81593200
MSFT,2020-03-19,142.77,150.15,139.0,142.71,85922700
MSFT,2020-03-20,146.0,147.1,135.86,137.35,84866200
MSFT,2020-03-23,137.01,140.57,132.52,135.98,78975200
MSFT,2020-03-24,143.75,149.6,141.27,148.34,82516700
MSFT,2020-03-25,148.91,154.33,144.44,146.92,75638200
MSFT,2020-03-26,148.4,156.66,148.37,156.11,64568100
MSFT,2020-03-27,151.75,154.89,149.2,149.7,57042300
MSFT,2020-03-30,152.44,160.6,150.01,160.23,63420300
MSFT,2020-03-31,159.4,164.78,156.56,157.71,77927200
MSFT,2020-04-01,153.0,157.75,150.82,152.11,57969900
MSFT,2020-04-02,151.86,155.48,150.36,155.26,49630700
MSFT,2020-04-03,155.1,157.38,152.19,153.83,41243300
MSFT,2020-04-06,160.32,166.5,157.58,165.27,67111700
MSFT,2020-04-07,169.59,170.0,163.26,163.49,62769000
MSFT,2020-04-08,165.67,166.67,163.5,165.13,48318200
MSFT,2020-04-09,166.36,167.37,163.33,165.14,51385100
MSFT,2020-04-13,164.35,165.57,162.3,165.51,41905300
MSFT,2020-04-14,169.0,173.75,168.0,173.7,52874300
MSFT,2020-04-15,171.2,173.57,169.24,171.88,40940800
MSFT,2020-04-16,174.3,177.28,172.9,177.04,50479600
MSFT,2020-04-17,179.5,180.0,175.87,178.6,52765600
MSFT,2020-04-20,176.63,178.75,174.99,175.06,36669600
MSFT,2020-04-21,173.5,173.67,166.11,167.82,56203700
MSFT,2020-04-22,171.39,174.0,170.82,173.52,34620200
MSFT,2020-04-23,174.11,175.06,170.91,171.42,32790800
MSFT,2020-04-24,172.06,174.56,170.71,174.55,34277600
MSFT,2020-04-27,176.59,176.9,173.3,174.05,33194400
MSFT,2020-04-28,175.59,175.67,169.39,169.81,34392700
MSFT,2020-04-29,173.22,177.68,171.88,177.43,51286600
MSFT,2020-04-30,180.0,180.4,176.23,179.21,53875900
MSFT,2020-05-01,175.8,178.64,174.01,174.57,39370500
MSFT,2020-05-04,174.49,179.0,173.8,178.84,30372900
MSFT,2020-05-05,180.62,183.65,179.9,180.76,36839200
MSFT,2020-05-06,182.08,184.2,181.63,182.54,32139300
MSFT,2020-05-07,184.17,184.55,182.58,183.6,28316000
MSFT,2020-05-08,184.98,185.0,183.36,184.68,30877800
MSFT,2020-05-11,183.15,187.51,182.85,186.74,30892700
MSFT,2020-05-12,186.8,187.04,182.3,182.51,32038200
MSFT,2020-05-13,182.55,184.05,176.54,179.75,44711500
MSFT,2020-05-14,177.54,180.69,175.68,180.53,41873900
MSFT,2020-05-15,179.06,187.06,177.0,183.16,46610400
MSFT,2020-05-18,185.75,186.2,183.96,184.91,35264500
MSFT,2020-05-19,185.03,186.6,183.49,183.63,26799100
MSFT,2020-05-20,184.81,185.85,183.94,185.66,31261300
MSFT,2020-05-21,185.4,186.67,183.29,183.43,29119500
MSFT,2020-05-22,183.19,184.46,182.54,183.51,20826900
MSFT,2020-05-26,186.34,186.5,181.1,181.57,36073600
MSFT,2020-05-27,180.2,181.99,176.6,181.81,39517100
MSFT,2020-05-28,180.74,184.15,180.38,181.4,33810200
MSFT,2020-05-29,182.73,184.27,180.41,183.25,42130400
NVDA,2020-02-03,5.8925,6.0278,5.8863,6.0083,255564000
NVDA,2020-02-04,6.1508,6.1975,6.1005,6.1782,271544000
NVDA,2020-02-05,6.2997,6.31,6.1852,6.269,208220000
NVDA,2020-02-06,6.3035,6.3562,6.222,6.3562,218284000
NVDA,2020-02-07,6.316,6.3383,6.2642,6.2898,189752000
NVDA,2020-02-10,6.3125,6.575,6.3075,6.5743,529608000
NVDA,2020-02-11,6.683,6.8125,6.6207,6.6972,638556000
NVDA,2020-02-12,6.7502,6.82,6.7112,6.8135,374644000
NVDA,2020-02-13,6.7552,6.837,6.7277,6.7695,528016000
NVDA,2020-02-14,7.1815,7.3742,7.15,7.2448,1041924000
NVDA,2020-02-18,7.141,7.4328,7.1215,7.4142,620164000
NVDA,2020-02-19,7.5373,7.8853,7.5373,7.8675,694332000
NVDA,2020-02-20,7.8193,7.908,7.4088,7.7175,810052000
NVDA,2020-02-21,7.6048,7.63,7.2665,7.3517,768180000
NVDA,2020-02-24,6.7547,7.0468,6.7,6.832,856916000
NVDA,2020-02-25,6.9075,6.9697,6.449,6.5512,1055496000
NVDA,2020-02-26,6.5515,6.8863,6.55,6.6912,747732000
NVDA,2020-02-27,6.3725,6.675,6.2222,6.315,906416000
NVDA,2020-02-28,6.0615,6.8115,6.0448,6.7517,1133252000
NVDA,2020-03-02,6.9225,6.9398,6.525,6.9107,890744000
NVDA,2020-03-03,6.9668,7.0268,6.5615,6.6473,652792000
NVDA,2020-03-04,6.755,7.1223,6.68,7.1128,597408000
NVDA,2020-03-05,6.9125,7.08,6.7875,6.8323,540328000
NVDA,2020-03-06,6.652,6.7098,6.45,6.651,515412000
NVDA,2020-03-09,5.9975,6.485,5.9545,6.136,614160000
NVDA,2020-03-10,6.4135,6.527,6.1498,6.527,580648000
NVDA,2020-03-11,6.3865,6.415,6.0642,6.1617,499964000
NVDA,2020-03-12,5.6365,5.903,5.395,5.4078,816540000
NVDA,2020-03-13,5.7625,6.0255,5.4903,6.021,634836000
NVDA,2020-03-16,5.3102,5.6525,4.85,4.91,726972000
NVDA,2020-03-17,5.0227,5.5215,4.775,5.4317,833632000
NVDA,2020-03-18,5.0025,5.2485,4.517,5.0705,874268000
NVDA,2020-03-19,5.049,5.4183,4.8348,5.3243,765512000
NVDA,2020-03-20,5.475,5.758,5.1283,5.1438,804636000
NVDA,2020-03-23,5.1427,5.412,4.963,5.3172,643876000
NVDA,2020-03-24,5.725,6.3165,5.7013,6.2295,1101644000
NVDA,2020-03-25,6.345,6.5455,6.0915,6.1405,793432000
NVDA,2020-03-26,6.3485,6.5555,6.25,6.431,696108000
NVDA,2020-03-27,6.25,6.578,6.217,6.3183,638828000
NVDA,2020-03-30,6.384,6.649,6.3397,6.6398,602252000
NVDA,2020-03-31,6.68,6.885,6.4437,6.59,949960000
NVDA,2020-04-01,6.3913,6.5382,6.032,6.0767,656912000
NVDA,2020-04-02,6.106,6.4,6.0578,6.3868,675764000
NVDA,2020-04-03,6.349,6.3907,5.9598,6.0978,663212000
NVDA,2020-04-06,6.381,6.747,6.3232,6.71,727884000
NVDA,2020-04-07,6.9325,6.9563,6.4325,6.4757,784520000
NVDA,2020-04-08,6.5852,6.6988,6.515,6.6737,542444000
NVDA,2020-04-09,6.8,6.823,6.5105,6.5738,525564000
NVDA,2020-04-13,6.5138,6.755,6.425,6.7463,398408000
NVDA,2020-04-14,6.875,7.133,6.8472,7.0988,530948000
NVDA,2020-04-15,6.93,7.1042,6.8845,7.021,366148000
NVDA,2020-04-16,7.177,7.475,7.1638,7.3675,745620000
NVDA,2020-04-17,7.45,7.4715,7.1735,7.308,539120000
NVDA,2020-04-20,7.181,7.3375,7.1318,7.1762,449388000
NVDA,2020-04-21,7.0578,7.1192,6.6778,6.7378,735160000
NVDA,2020-04-22,6.9307,7.1968,6.885,7.1537,483356000
NVDA,2020-04-23,7.196,7.3285,7.075,7.1002,424160000
NVDA,2020-04-24,7.09,7.2417,7.015,7.2397,352328000
NVDA,2020-04-27,7.3748,7.5875,7.35,7.427,479388000
NVDA,2020-04-28,7.575,7.605,7.2785,7.284,442904000
NVDA,2020-04-29,7.4193,7.5145,7.3438,7.4615,379160000
NVDA,2020-04-30,7.4072,7.4615,7.293,7.307,375916000
NVDA,2020-05-01,7.1087,7.2225,7.021,7.0695,342096000
NVDA,2020-05-04,7.022,7.296,7.022,7.2822,317556000
NVDA,2020-05-05,7.3868,7.5068,7.2822,7.3435,368896000
NVDA,2020-05-06,7.4233,7.55,7.3853,7.4447,323464000
NVDA,2020-05-07,7.5845,7.6852,7.533,7.6217,373732000
NVDA,2020-05-08,7.6937,7.8187,7.6597,7.8125,339216000
NVDA,2020-05-11,7.8075,8.1125,7.7787,8.0655,469060000
NVDA,2020-05-12,8.1235,8.1725,7.7927,7.8025,493060000
NVDA,2020-05-13,7.9175,8.0785,7.5947,7.78,625852000
NVDA,2020-05-14,7.8418,8.036,7.6875,8.0305,602312000
NVDA,2020-05-15,7.8898,8.5005,7.874,8.4908,987660000
NVDA,2020-05-18,8.7605,8.9165,8.6805,8.7502,774460000
NVDA,2020-05-19,8.7902,9.0875,8.7627,8.8055,717320000
NVDA,2020-05-20,8.991,9.043,8.8888,8.97,587536000
NVDA,2020-05-21,9.0515,9.0525,8.7375,8.7753,761068000
NVDA,2020-05-22,8.8252,9.093,8.7133,9.0262,1038764000
NVDA,2020-05-26,9.1567,9.1818,8.672,8.7177,770780000
NVDA,2020-05-27,8.625,8.6327,7.9967,8.5253,1175892000
NVDA,2020-05-28,8.4122,8.7605,8.3792,8.487,734896000
NVDA,2020-05-29,8.5545,8.8755,8.485,8.8755,745256000
RELIANCE,2020-02-03,626.2722,640.0101,623.1406,633.404,30712290
RELIANCE,2020-02-04,640.0329,654.8908,639.0272,652.1021,25383901
RELIANCE,2020-02-05,655.988,664.1713,653.8851,662.2054,18472100
RELIANCE,2020-02-06,664.7656,670.663,658.3653,666.4571,15538577
RELIANCE,2020-02-07,663.3484,663.9656,652.9707,655.4166,12209212
RELIANCE,2020-02-10,652.8336,660.834,644.8103,656.308,15142476
RELIANCE,2020-02-11,661.7026,670.2973,660.6282,664.1484,13999816
RELIANCE,2020-02-12,665.7028,674.2518,665.1771,672.1717,13533565
RELIANCE,2020-02-13,675.5776,675.5776,668.6515,673.9318,13565659
RELIANCE,2020-02-14,675.349,686.4124,664.3084,680.0807,21227841
RELIANCE,2020-02-17,680.7207,688.5611,674.0004,675.8062,13149130
RELIANCE,2020-02-18,674.7318,674.7318,666.2742,670.8459,11127161
RELIANCE,2020-02-19,676.309,688.6982,674.3661,687.4868,14084409
RELIANCE,2020-02-20,684.3781,689.4069,678.3434,679.3264,16892268
RELIANCE,2020-02-24,671.9202,675.2347,658.1138,660.5825,21370214
RELIANCE,2020-02-25,663.5312,663.5312,644.6046,647.5305,27745062
RELIANCE,2020-02-26,644.6046,645.6789,634.2498,636.3755,29362748
RELIANCE,2020-02-27,634.5469,637.1985,625.8607,633.7469,25054993
RELIANCE,2020-02-28,619.4147,620.3748,605.7454,607.4141,39315769
RELIANCE,2020-03-02,619.5061,625.8607,594.8192,601.6995,29500495
RELIANCE,2020-03-03,607.8941,618.9575,604.3739,613.9058,27398798
RELIANCE,2020-03-04,618.0889,618.9118,597.9279,612.4658,22105261
RELIANCE,2020-03-05,618.1804,620.8091,597.0593,599.4137,30510390
RELIANCE,2020-03-06,580.6013,588.8989,567.3892,581.0584,33734039
RELIANCE,2020-03-09,566.9091,567.3434,500.5972,509.3519,88187018
RELIANCE,2020-03-11,506.5403,538.7477,506.5403,527.3643,59578576
RELIANCE,2020-03-12,496.0255,503.3401,479.4304,485.9678,55970485
RELIANCE,2020-03-13,456.252,521.1696,430.8336,505.306,73297403
RELIANCE,2020-03-16,484.8478,493.6025,459.4522,464.3439,38482258
RELIANCE,2020-03-17,478.7675,484.5963,458.6293,460.8237,45445979
RELIANCE,2020-03-18,468.7327,473.5786,439.3369,442.7656,44730415
RELIANCE,2020-03-19,420.6388,442.0799,407.8838,419.5416,61404010
RELIANCE,2020-03-20,429.5078,473.1215,425.1647,465.3725,63360475
RELIANCE,2020-03-23,418.8558,434.308,400.3177,404.1579,40670949
RELIANCE,2020-03-24,425.1647,443.4514,409.5296,431.2907,45734887
RELIANCE,2020-03-25,440.6169,526.4499,440.3655,494.7683,73130298
RELIANCE,2020-03-26,500.9629,510.6091,476.5273,487.4308,45744488
RELIANCE,2020-03-27,500.5972,506.2203,478.2874,487.1565,41657940
RELIANCE,2020-03-30,475.7273,491.3624,466.3097,471.0871,30229866
RELIANCE,2020-03-31,490.9738,516.5065,479.1104,509.169,44292810
RELIANCE,2020-04-01,513.0549,514.1293,477.8303,493.9454,41597459
RELIANCE,2020-04-03,518.6324,518.6324,482.9048,492.5739,41367807
RELIANCE,2020-04-07,503.843,554.9999,502.883,551.3884,54373624
RELIANCE,2020-04-08,539.4563,561.8575,530.313,545.0109,49880330
RELIANCE,2020-04-09,554.9999,563.5947,545.3995,557.7201,33032857
RELIANCE,2020-04-13,550.4055,555.4572,539.4563,543.6394,23673784
RELIANCE,2020-04-15,547.251,565.0576,522.5411,525.6727,35321842
RELIANCE,2020-04-16,525.6727,542.8622,523.4555,533.9932,37455706
RELIANCE,2020-04-17,555.9143,562.3146,545.2394,559.5716,33269335
RELIANCE,2020-04-20,560.486,574.6581,549.514,568.6235,36030932
RELIANCE,2020-04-21,553.1713,572.3723,532.1417,565.6748,61371628
RELIANCE,2020-04-22,603.4596,633.1297,594.3163,623.392,142683366
RELIANCE,2020-04-23,625.1064,633.564,618.6832,626.7294,65464502
RELIANCE,2020-04-24,617.2432,683.4409,615.8945,647.8047,134986308
RELIANCE,2020-04-27,655.5765,674.3204,650.5477,653.6336,58482901
RELIANCE,2020-04-28,662.8912,665.3828,636.4442,652.9022,78453401
RELIANCE,2020-04-29,660.5597,664.5599,649.1762,652.3535,37494672
RELIANCE,2020-04-30,664.697,683.4409,657.4281,670.2059,71345899
RELIANCE,2020-05-04,658.3196,669.7487,648.0104,656.1252,53456868
RELIANCE,2020-05-05,664.5828,676.149,661.6111,667.76,44903763
RELIANCE,2020-05-06,669.2916,678.8692,660.834,667.8058,40489094
RELIANCE,2020-05-07,665.1771,691.9899,660.6054,688.9268,50026966
RELIANCE,2020-05-08,706.322,722.2771,702.7104,714.0024,84262770
RELIANCE,2020-05-11,722.3228,738.3237,718.8027,720.8599,67085063
RELIANCE,2020-05-12,715.3739,716.9969,669.7487,676.2633,100683202
RELIANCE,2020-05-13,704.7103,704.7103,671.0208,690.6115,66430125
RELIANCE,2020-05-14,677.9432,690.7268,659.9678,662.6907,49266771
RELIANCE,2020-05-15,666.4058,676.8818,653.0684,673.5129,62152260
RELIANCE,2020-05-18,678.4048,683.9427,659.0218,664.9059,62796089
RELIANCE,2020-05-19,672.4053,674.5743,647.5997,650.2071,42315854
RELIANCE,2020-05-20,650.7148,667.7211,642.8693,661.6523,55320985
RELIANCE,2020-05-21,662.2523,674.4589,657.6373,665.1367,39167981
RELIANCE,2020-05-22,670.0055,672.8668,658.3295,660.6601,37828973
RELIANCE,2020-05-26,668.321,669.0363,653.6222,657.1989,33216635
RELIANCE,2020-05-27,660.4062,671.0208,651.6378,667.1211,35667956
RELIANCE,2020-05-28,671.4822,682.9044,668.7133,679.4431,40126278
RELIANCE,2020-05-29,677.4818,679.3278,670.3978,675.8204,40022527
SBIN,2020-02-03,303.0,306.85,295.35,298.1,56060158
SBIN,2020-02-04,302.9,307.55,297.1,306.25,51141567
SBIN,2020-02-05,306.9,313.65,304.6,311.0,35014841
SBIN,2020-02-06,311.2,323.5,310.1,321.95,57757656
SBIN,2020-02-07,321.5,325.0,318.4,320.55,37126803
SBIN,2020-02-10,319.8,322.8,316.5,318.5,24816396
SBIN,2020-02-11,321.05,325.8,321.05,324.35,30188757
SBIN,2020-02-12,329.9,329.9,319.25,320.2,38930849
SBIN,2020-02-13,322.0,330.95,322.0,327.45,62516057
SBIN,2020-02-14,328.1,331.9,318.55,319.4,48205947
SBIN,2020-02-17,320.95,321.15,311.65,314.2,36950692
SBIN,2020-02-18,315.4,319.2,309.4,317.55,38588583
SBIN,2020-02-19,322.3,324.0,317.25,320.35,39846727
SBIN,2020-02-20,319.35,329.2,318.75,327.65,40150409
SBIN,2020-02-24,325.75,331.3,321.85,322.95,45273936
SBIN,2020-02-25,325.9,328.15,322.2,326.8,39050709
SBIN,2020-02-26,324.85,330.8,324.2,328.2,43915281
SBIN,2020-02-27,328.0,330.0,318.0,321.95,47010040
SBIN,2020-02-28,312.0,314.65,301.1,303.0,59705346
SBIN,2020-03-02,311.0,312.0,284.05,287.4,66711413
SBIN,2020-03-03,293.0,294.4,285.3,289.85,61949382
SBIN,2020-03-04,291.8,293.0,275.1,285.3,73675736
SBIN,2020-03-05,290.9,298.4,270.0,288.5,149245973
